"Quelle","Pole Studio","PLZ","Stadt","Land","Adresse","Telefonnummer","E-Mail-Adresse","Webseite","Facebook","Instagram","Art","Angebot","Beschreibung","Straße","Eversports ohne Einteilung","ID","Owner","Created Date","Updated Date","Bildergalerie","Richtigkeit der Angaben","Pole Studios (Pole Studio)","Online Studios (Pole Studio)","Inaktiv","Löschvermerk"
"https://www.eversports.de/sw/polecreation","PoleCreation","87435","Kempten ","Deutschland","{""subdivisions"":[{""code"":""BY"",""name"":""Bayern"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Schwaben"",""name"":""Schwaben"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""Kempten (Allgäu)"",""name"":""Kempten (Allgäu)"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Kempten (Allgäu)"",""location"":{""latitude"":47.7212139,""longitude"":10.3115511},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""11"",""name"":""Immenstädter Straße"",""apt"":""""},""formatted"":""Immenstädter Str. 11, 87435 Kempten (Allgäu), Deutschland"",""country"":""DE"",""postalCode"":""87435"",""subdivision"":""BY""}",,"polecreationstudio@gmail.com","https://www.polecreation.de/poledanceinkempten","http://""unbekannt""","https://www.instagram.com/polecreation_/","Pole Studio",,"<p class=""font_8"">Du bist neu hier? Melde dich bitte ausschließlich vorab per Mail!</p>
<p class=""font_8"">polecreatinstudio@gmail.com</p>
<p class=""font_8"">Herzlich Willkommen bei PoleCreation! Lerne dich selbst zu kreieren!</p>
<p class=""font_8"">Dein Studio in Kempten für Poledance, Fitness, Flexi und Akrobatik!​</p>
<p class=""font_8"">Dich erwartet in stets freundlicher und motivierender Atmosphäre ein Training ohne Druck.</p>
<p class=""font_8"">Egal ob Anfänger oder Fortgeschrittener, wenn auch Du ganzheitlich trainieren und dich lieben lernen möchtest, dann bist du hier genau richtig!</p>
<p class=""font_8"">Bei Interesse für Probetermine oder neue Anfängerkurse schreibe und gerne eine E-Mail an: polecreationstudio@gmail.com.</p>
<p class=""font_8"">Besuch uns auch gerne auf unserer Homepage:</p>
<p class=""font_8"">www.polecreation.de</p>","Immenstädter Str. 11",,"c6a91d4f-6aae-4b38-ae67-ee244bdec999","284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,2024-02-04T19:19:05Z,,,"/polestudio/polecreation","/onlinestudio/polecreation",,
,"Tanzschule Poledance Reutlingen","72793","Reutlingen","Deutschland","{""subdivisions"":[{""code"":""BW"",""name"":""Baden-Württemberg"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""TÜ"",""name"":""Tübingen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""Pfullingen"",""name"":""Pfullingen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Pfullingen"",""location"":{""latitude"":48.47401060000001,""longitude"":9.2244984},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""60"",""name"":""Uhlandstraße"",""apt"":""""},""formatted"":""Uhlandstraße 60, 72793 Pfullingen, Reutlingen, Deutschland"",""country"":""DE"",""postalCode"":""72793"",""subdivision"":""BW""}","0172 9257171","info@poledance-reutlingen.de","https://www.poledance-reutlingen.de/","https://www.facebook.com/poledancereutlingen/","https://www.instagram.com/poledance_reutlingen/","Pole Studio",,"<p class=""font_8"">Die Tanzschule Poledance Reutlingen befindet sich in der Uhlandstraße 60 in 72793 Reutlingen- Pfullingen. Wir bieten Kurse in Poledance, Aerial Silk und Aerial Hoop an. Außerdem gibt es Conditioning Kurse wie Stretching, freies Training und Handstand. Komm bitte 10 min. vor Unterrichtsbeginn damit du dich in Ruhe umziehen und noch eventuelle Fragen klären kannst. Ziehe Sportkleidung an und bringe ein Handtuch für deine Matte mit, für die Poledance Kurse brauchst du eine kurze Hose. Du kannst direkt vor dem Haus, an der Straße kostenlos parken, ca. 10 Minuten zu Fuß befindet sich außerdem eine Bushaltestelle.</p>","Uhlandstraße 60","https://www.eversports.de/s/tanzschule-poledance-reutlingen","c6e3678b-f389-4a21-af73-8262935c97af","284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,2024-02-04T19:22:27Z,,,"/polestudio/tanzschule-poledance-reutlingen","/onlinestudio/tanzschule-poledance-reutlingen",,
,"Fl'air Studios Berlin","10179","Berlin","Deutschland","{""subdivisions"":[{""code"":""BE"",""name"":""Berlin"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Berlin"",""name"":""Berlin"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Berlin"",""location"":{""latitude"":52.5136612,""longitude"":13.4229199},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""15-18"",""name"":""Holzmarktstraße"",""apt"":"""",""formattedAddressLine"":""Holzmarktstraße 15-18""},""formatted"":""Holzmarktstraße 15-18, Berlin, Deutschland"",""country"":""DE"",""postalCode"":""10179"",""subdivision"":""BE""}","030 994049850"," info@flair-studios.de","https://flair-studios.de/bookings/","https://www.facebook.com/flairstudiosberlin","https://www.instagram.com/flair_studios/","Pole Studio",,,"Holzmarktstraße 15-18",,"c70e16bf-655c-47cc-9d7e-3572a26882ef","284241e1-0e53-4183-b67f-34edcfb7c8b1",2023-10-08T09:55:07Z,2024-02-04T18:00:47Z,,,"/polestudio/fl'air-studios-berlin","/onlinestudio/fl'air-studios-berlin",,
,"Pole Dance & Fitness","72119","Ammerbuch","Deutschland","{""subdivisions"":[{""code"":""BW"",""name"":""Baden-Württemberg"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""TÜ"",""name"":""Tübingen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""Ammerbuch"",""name"":""Ammerbuch"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Ammerbuch"",""location"":{""latitude"":48.5541562,""longitude"":8.9069408},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""25"",""name"":""Fasanenweg"",""apt"":""""},""formatted"":""Fasanenweg 25, 72119 Ammerbuch, Deutschland"",""country"":""DE"",""postalCode"":""72119"",""subdivision"":""BW""}",,"info@poledance-ammerbuch.de","https://poledance-ammerbuch.de/","https://www.facebook.com/profile.php?id=100064196407280","https://www.instagram.com/poledance_ammerbuch/","Pole Studio",,,"Fasanenweg 25",,"c8bd4f62-f5d4-4563-aa59-5cfaf1d9242a","284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,2024-02-04T18:00:47Z,,,"/polestudio/pole-dance-%26-fitness","/onlinestudio/pole-dance-%26-fitness",,
"https://www.eversports.de/sk/stadtgazellen-studio","Stadtgazellen Osnabrück","49084","OsnabrücK","Deutschland","{""subdivisions"":[{""code"":""NDS"",""name"":""Niedersachsen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Osnabrück"",""name"":""Osnabrück"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Osnabrück"",""location"":{""latitude"":52.2659108,""longitude"":8.0641977},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""12"",""name"":""Neulandstraße"",""apt"":""""},""formatted"":""Neulandstraße 12, 49084 Osnabrück, Deutschland"",""country"":""DE"",""postalCode"":""49084""}","0174 3017074","info@stadtgazellen.de","https://stadtgazellen.de/","https://www.facebook.com/stadtgazellen","https://www.instagram.com/stadtgazellen/","Pole Studio",,,"Neulandstraße 12",,"c97f793f-b57f-450f-8ecc-64aad8faeba8","284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,2024-02-04T18:00:48Z,,,"/polestudio/stadtgazellen-osnabr%C3%BCck","/onlinestudio/stadtgazellen-osnabr%C3%BCck",,
,"Polefamily Koblenz","56068","Koblenz","Deutschland","{""subdivisions"":[{""code"":""RP"",""name"":""Rheinland-Pfalz"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""KO"",""name"":""Koblenz"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Koblenz"",""location"":{""latitude"":50.3589697,""longitude"":7.5929708},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""48"",""name"":""Löhrstraße"",""apt"":"""",""formattedAddressLine"":""Löhrstraße 48""},""formatted"":""Löhrstraße 48, 56068 Koblenz, Deutschland"",""country"":""DE"",""postalCode"":""56068"",""subdivision"":""RP""}","0176/62680953","info@polefamily-koblenz.de","https://polefamily-koblenz.de/kontakt-2/","https://www.facebook.com/polefamilykoblenz/?locale=de_DE","https://www.instagram.com/polefamilykoblenz/?hl=de","Pole Studio",,"<p class=""font_8"">Das kleine familiäre Poledance und Kurs Studio mitten in Koblenz bietet alles, was dein Herz begehrt. Von klassischen Poledance Stunden zu anspruchsvollen Workouts sowie entspannten Aerial Yoga Kursen. Das Besondere des Studios Polefamily-Koblenz ist, dass es eine sehr begrenzte Teilnehmerzahl bei den Kursen bietet. So kann während des Trainings auf jeden einzelnen Teilnehmer eingegangen werden.</p>","Löhrstraße 48","https://www.eversports.de/s/polefamily-koblenz","cab68318-db0a-4974-9c2e-b811b5244ffc","284241e1-0e53-4183-b67f-34edcfb7c8b1",2023-04-08T11:34:34Z,2024-02-04T19:16:29Z,,,"/polestudio/polefamily-koblenz","/onlinestudio/polefamily-koblenz",,
,"Tanzteufel Denzlingen","79211","Denzlingen","Deutschland","{""subdivisions"":[{""code"":""BW"",""name"":""Baden-Württemberg"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Freiburg"",""name"":""Freiburg"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""Denzlingen"",""name"":""Denzlingen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Denzlingen"",""location"":{""latitude"":48.0676755,""longitude"":7.8672772},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""125"",""name"":""Markgrafenstraße"",""apt"":""""},""formatted"":""Markgrafenstraße 125, 79211 Denzlingen, Deutschland"",""country"":""DE"",""postalCode"":""79211"",""subdivision"":""BW""}",,"info@tanzteufel-poledance.com","https://www.tanzteufel-poledance.com/","https://www.facebook.com/tanzteufelpoledance","https://www.instagram.com/tanzteufel_polestudio/","Pole Studio",,,"Markgrafenstraße 125",,"cad391ca-5acd-412e-937a-4036d9f090fa","284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,2024-02-04T18:00:49Z,,,"/polestudio/tanzteufel-denzlingen","/onlinestudio/tanzteufel-denzlingen",,
"https://www.eversports.de/sw/star-poledance","Star Poledance","53919","Weilerswist","Deutschland","{""subdivisions"":[{""code"":""NRW"",""name"":""Nordrhein-Westfalen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""K"",""name"":""Köln"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""Weilerswist"",""name"":""Weilerswist"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Weilerswist"",""location"":{""latitude"":50.7487994,""longitude"":6.848634499999999},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""6"",""name"":""Rudolf-Diesel-Straße"",""apt"":""""},""formatted"":""Rudolf-Diesel-Straße 6, 53919 Weilerswist, Deutschland"",""country"":""DE"",""postalCode"":""53919""}","0176 45651486","tanja@star-poledance.de","https://www.star-poledance.de/","https://www.facebook.com/StarPoledance53919/","https://www.instagram.com/star_poledance/","Pole Studio",,,"Rudolf-Diesel-Straße 6",,"cad7bd8d-63ba-42b2-a8fd-b937dec17dd4","284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,2024-02-04T18:00:48Z,,,"/polestudio/star-poledance","/onlinestudio/star-poledance",,
"https://www.eversports.de/sw/poda-studio","Poda Studio","52062","Aachen","Deutschland","{""subdivisions"":[{""code"":""NRW"",""name"":""Nordrhein-Westfalen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""K"",""name"":""Köln"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""AC"",""name"":""Aachen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Aachen"",""location"":{""latitude"":50.7789926,""longitude"":6.0865325},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""10"",""name"":""Martinstraße"",""apt"":""""},""formatted"":""Martinstraße 10-12, 52062 Aachen, Deutschland"",""country"":""DE"",""postalCode"":""52062""}","'+49 241 9571 9917","info@podastudio.de","https://www.podastudio.de","https://www.facebook.com/podastudio/","https://www.instagram.com/podastudio/","Pole Studio","<p>* Pole, Aerial &amp; Dance</p><p>* Kurse, Workshops &amp; Privatstunden</p><p>* Fotoshootings &amp; Events </p>","<p>Poda ist das größte Pole Dance &amp; Luftakrobatik Studio in Aachen und der Euregio. Neben Pole Dance, Luftakrobatik &amp; Dance Kursen beiten wir auch Workshops &amp; Events zu unterschiedlichen Themen an. Unter professioneller Anleitung zeigen wir dir Pole Dance &amp; Luftakrobatik in den schönsten Facetten. Ob sportlich, akrobatisch, tänzerisch, sexy oder elegant. Mit Witz &amp; Fachwissen.</p><p>Pole, Dance &amp; Fly with us!</p>","Martinstraße 10-12",,"caeb8b6e-1459-428f-ba21-d6fa39cd2052","898f7a13-7264-4bd2-a982-70552df86937",2022-11-22T20:48:01Z,2024-02-04T18:02:46Z,"[{""description"":"""",""slug"":""898f7a_ac47ea75c3ac46a693f777b0e2655d9d~mv2.png"",""alt"":"""",""src"":""wix:image://v1/898f7a_ac47ea75c3ac46a693f777b0e2655d9d~mv2.png/Facebook%2520Cover%2520Poda%2520Studio%2520Pole%2520%2526%2520Aerial%2520Dance%2520Aachen%2520.png#originWidth=2050&originHeight=780"",""title"":""Facebook Cover Poda Studio Pole & Aerial Dance Aachen .png"",""type"":""image"",""settings"":{""width"":2050,""height"":780,""focalPoint"":[0.5,0.5]}}]",true,"/polestudio/poda-studio","/onlinestudio/poda-studio",,
,"Pole Dance Factory Amsterdam Noord","1033","Amsterdam","Niederlande","{""subdivisions"":[{""code"":""NH"",""name"":""Noord-Holland"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Amsterdam"",""name"":""Amsterdam"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""Amsterdam"",""name"":""Amsterdam"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""NL"",""name"":""Niederlande"",""type"":""COUNTRY""}],""city"":""Amsterdam"",""location"":{""latitude"":52.41028659999999,""longitude"":4.882056299999999},""countryFullname"":""Niederlande"",""streetAddress"":{""number"":""12"",""name"":""Digitaalstraat"",""apt"":"""",""formattedAddressLine"":""Digitaalstraat 12""},""formatted"":""Digitaalstraat 12, 1033 MP Amsterdam, Niederlande"",""country"":""NL"",""postalCode"":""1033 MP"",""subdivision"":""NH""}","'+310202101884","info@pdfamsterdam.com","https://pdfamsterdam.com/en/","https://www.facebook.com/poledancefactoryamsterdam/","https://www.instagram.com/poledancefactoryamsterdam/","Pole Studio","<p class=""font_8"">More than 80 classes per week</p>
<p class=""font_8"">Are you ready to get fit and strong, but actually you also want to have fun while working out? Well we have news for you: pole dancing is exactly what you are looking for.&nbsp; Feel feminine, look sexy and be badass at all in a single workout. Pole Dance factory Amsterdam offers you a full range of classes in pole dancing, aerial silks, aerial hoop, flexibility, twerk and other dance styles. Check out our locations in Amsterdam East and Amsterdam North (NDSM).</p>","<p class=""font_8"">Check out our 2 locations in Amsterdam.<br>
Pole dancing, Aerial, Flexibility and more!16 poles, 5 Aerial Hoops and 6 Silks.</p>
<p class=""font_8"">Our instructors are highly skilled, knowledgeable and fun.</p>
<p class=""font_8"">Do your first class for only €13,- today!</p>","Digitaalstraat 12","https://www.eversports.nl/s/pole-dance-factory-amsterdam-noord","cb86bf5e-8a60-46a0-a04f-469978455287","284241e1-0e53-4183-b67f-34edcfb7c8b1",2024-02-14T17:19:44Z,2024-02-14T17:21:22Z,,,"/polestudio/pole-dance-factory-amsterdam-noord","/onlinestudio/pole-dance-factory-amsterdam-noord",,
,"POLE LOFT","91301","Forchheim","Deutschland","{""city"":""Forchheim"",""location"":{""latitude"":49.7034828,""longitude"":11.0619556},""streetAddress"":{""number"":""8"",""name"":""Daimlerstraße"",""apt"":"""",""formattedAddressLine"":""Daimlerstraße 8""},""formatted"":""Daimlerstraße 8, 91301 Forchheim, Deutschland"",""country"":""DE"",""postalCode"":""91301"",""subdivision"":""BY""}","0152 55809145","info@poleloft-fo.de","http://www.poleloft-fo.de",,"http://www.instagram.com/poleloft","Pole Studio","<p>• Schnupperstunden</p><p>• Beginner, Intermediate &amp; Advanced Kurse</p><p>• Poleparty &amp; JGA</p><p>• Workshops</p><p>• Flyingpole</p><p>• PoleStrap</p><p>• Aerial Hoop</p>","<p>Unser Studio liegt im Herzen Forchheims.</p><p>Das POLELOFT im Industrie Stil zum Wohlfühlen.</p><p> </p><p>5 X-POLE Stangen (Take Away System) 4x Edelstahl 1x Pulverbeschichtet</p><p>1x FlyingPole Gympole (2 verschiedene Aufhängungsmöglichkeiten)</p><p>3x Aerial Hoop</p>","Daimlerstraße 8","https://www.eversports.de/s/pole-loft","cb884891-aa54-44b1-bcf6-3e72767041b5","923372e8-3003-437c-834b-81befa02d32d",2023-03-10T13:55:28Z,2024-02-04T18:03:38Z,"[{""description"":"""",""slug"":""img_6019-2.jpg_0"",""alt"":"""",""src"":""wix:image://v1/923372_d2dcea9ade504ba6b4a938bc68059ad2~mv2.jpg/img_6019202.jpg#originWidth=4032&originHeight=2268"",""title"":""IMG_6019 2.JPG"",""type"":""image"",""settings"":{}}]",true,"/polestudio/pole-loft","/onlinestudio/pole-loft",,
,"ST Polestudio","75365","Calw","Deutschland","{""subdivisions"":[{""code"":""BW"",""name"":""Baden-Württemberg"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""KA"",""name"":""Karlsruhe"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""Calw"",""name"":""Calw"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Calw"",""location"":{""latitude"":48.70407059999999,""longitude"":8.7323301},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""47"",""name"":""Walkmühleweg"",""apt"":""""},""formatted"":""Walkmühleweg 47, 75365 Calw, Deutschland"",""country"":""DE"",""postalCode"":""75365"",""subdivision"":""BW""}",,"st_polestudio@yahoo.de","https://www.st-polestudio.de/","https://www.facebook.com/stpolestudio","https://www.instagram.com/st_polestudio/","Pole Studio",,,"Walkmühleweg 47","https://www.eversports.de/s/st-polestudio","cbac8a04-2cc7-4a66-84ae-0ed6e68c9b59","284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,2024-02-04T18:00:48Z,,,"/polestudio/st-polestudio","/onlinestudio/st-polestudio",,
,"Pole Dance-Studio Karlsruhe","76133","Karlsruhe","Deutschland","{""subdivisions"":[{""code"":""BW"",""name"":""Baden-Württemberg"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""KA"",""name"":""Karlsruhe"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""Karlsruhe"",""name"":""Karlsruhe"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Karlsruhe"",""location"":{""latitude"":49.011647,""longitude"":8.397959900000002},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""9-11"",""name"":""Akademiestraße"",""apt"":""""},""formatted"":""Akademiestraße 9-11, 76133 Karlsruhe, Deutschland"",""country"":""DE"",""postalCode"":""76133"",""subdivision"":""BW""}","0175 6000121","info@poledance-studio.de","http://www.poledance-studio.de/","http://""unbekannt""","http://""unbekannt""","Pole Studio",,,"Akademiestraße 9-11",,"cbcb9f95-4aaa-43cd-8426-db981aedb30a","284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,2024-02-04T18:00:47Z,,,"/polestudio/pole-dance-studio-karlsruhe","/onlinestudio/pole-dance-studio-karlsruhe",,
,"Dance & Fly Pole Studio","86956","Schongau","Deutschland","{""subdivisions"":[{""code"":""BY"",""name"":""Bayern"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Oberbayern"",""name"":""Oberbayern"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""Schongau"",""name"":""Schongau"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Schongau"",""location"":{""latitude"":47.8085917,""longitude"":10.8796699},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""8"",""name"":""Burggener Straße"",""apt"":""Gewerbegebiet Lerchenfeld""},""formatted"":""Burggener Str. 8, 86956 Schongau, Deutschland"",""country"":""DE"",""postalCode"":""86956"",""subdivision"":""BY""}","08861 2269655","info@dance-fly-pole.de","https://dance-fly-pole.de/","https://www.facebook.com/danceflypole","https://www.instagram.com/danceandflypolestudio/","Pole Studio",,,"Burggener Str. 8",,"cc531421-c3a7-485e-a6b8-52726a3cbab4","284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,2024-02-04T18:00:46Z,,,"/polestudio/dance-%26-fly-pole-studio","/onlinestudio/dance-%26-fly-pole-studio",,
,"Die Dance Academy by Wipper","76646","Bruchsal","Deutschland","{""subdivisions"":[{""code"":""BW"",""name"":""Baden-Württemberg"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""KA"",""name"":""Karlsruhe"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""Bruchsal"",""name"":""Bruchsal"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Bruchsal"",""location"":{""latitude"":49.13321190000001,""longitude"":8.589557799999998},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""50"",""name"":""Schwetzinger Straße"",""apt"":""""},""formatted"":""Schwetzinger Str. 50, 76646 Bruchsal, Deutschland"",""country"":""DE"",""postalCode"":""76646"",""subdivision"":""BW""}","07251 9238162","service@die-danceacademy.de","https://die-danceacademy.de/","https://www.facebook.com/dein.wipper/","https://www.instagram.com/dein.wipper/","Pole Studio",,,"Schwetzinger Str. 50",,"cc87cb32-2732-467b-8d76-991a3e4f5485","284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,2024-02-04T18:00:46Z,,,"/polestudio/die-dance-academy-by-wipper","/onlinestudio/die-dance-academy-by-wipper",,
,"Freaky Pole Cats Straubing","94315","Straubing","Deutschland","{""subdivisions"":[{""code"":""BY"",""name"":""Bayern"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Niederbayern"",""name"":""Niederbayern"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""SR"",""name"":""Straubing"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Straubing"",""location"":{""latitude"":48.8869328,""longitude"":12.6316357},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""51"",""name"":""Dornierstraße"",""apt"":""""},""formatted"":""Dornierstraße 51, 94315 Straubing, Deutschland"",""country"":""DE"",""postalCode"":""94315"",""subdivision"":""BY""}","01516 4062755","freakypole@gmail.com","https://www.freaky-pole-cats.de/","https://www.facebook.com/FreakyPoleCats/","https://www.instagram.com/freakypolecats/","Pole Studio",,,"Dornierstraße 51",,"cd005433-c4e0-4f3b-8535-31c5b3768948","284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,2024-02-04T18:00:47Z,,,"/polestudio/freaky-pole-cats-straubing","/onlinestudio/freaky-pole-cats-straubing",,
"https://www.eversports.de/sw/poleside","PoleSide","74193","Schwaigern","Deutschland","{""city"":""Bad Friedrichshall"",""location"":{""latitude"":49.22952,""longitude"":9.19829},""streetAddress"":{""number"":""5"",""name"":""Saline"",""apt"":"""",""formattedAddressLine"":""Saline 5""},""formatted"":""Saline 5, 74177 Bad Friedrichshall, Deutschland"",""country"":""DE"",""postalCode"":""74177"",""subdivision"":""BW""}","0176 22 780 120 oder 017661437754","info@poleside.de","http://poleside.de","https://www.facebook.com/poleside.de","https://instagram.com/poleside.de","Pole Studio","<p>Poledance</p><p>Aerial Hoop</p><p>Aerial Yoga</p>","<p>Our Poleside of Life. </p><p> </p><p>Wir sind ein Polestudio mit zwei Standorten. </p>","Saline 5",,"ce252f26-048f-42cf-a1ad-953492ff58e7","644e022b-c4f4-476d-9b3b-8c2bb18d74b3",2023-02-02T13:07:45Z,2024-02-04T18:04:19Z,"[{""description"":"""",""slug"":""63404e03-e807-420d-a9f4-a9ff4a23710d.jpeg_0"",""alt"":"""",""src"":""wix:image://v1/644e02_b5ebae2ec51e434b889e825df9294f60~mv2.jpeg/63404e03-e807-420d-a9f4-a9ff4a23710d.jpeg#originWidth=2268&originHeight=4032"",""title"":""63404E03-E807-420D-A9F4-A9FF4A23710D.jpeg"",""type"":""image"",""settings"":{}},{""description"":"""",""slug"":""9f3d817c-795b-402f-acb0-07d0a2cd13e3.jpeg_0"",""alt"":"""",""src"":""wix:image://v1/644e02_e3c635c0cdca4ffc8151713a2cf83a69~mv2.jpeg/9f3d817c-795b-402f-acb0-07d0a2cd13e3.jpeg#originWidth=4032&originHeight=2268"",""title"":""9F3D817C-795B-402F-ACB0-07D0A2CD13E3.jpeg"",""type"":""image"",""settings"":{}},{""description"":"""",""slug"":""b3d6686c-defe-497a-90e4-b19f913909fa.jpeg_0"",""alt"":"""",""src"":""wix:image://v1/644e02_ab3de6f6b8ce4c29a30efac0151ce605~mv2.jpeg/b3d6686c-defe-497a-90e4-b19f913909fa.jpeg#originWidth=2268&originHeight=4032"",""title"":""B3D6686C-DEFE-497A-90E4-B19F913909FA.jpeg"",""type"":""image"",""settings"":{}}]",true,"/polestudio/poleside","/onlinestudio/poleside",,
